50, 91, 16, 0
52, 97, 16, 0
52, 96, 16, 0
52, 95, 16, 0
52, 94, 16, 0
52, 93, 16, 0
52, 92, 16, 0
52, 91, 16, 0
54, 97, 16, 0
54, 96, 16, 0
54, 95, 16, 0
56, 95, 16, 0
57, 95, 16, 0
54, 94, 16, 0
55, 94, 16, 0
58, 94, 16, 0
54, 93, 16, 0
58, 93, 16, 0
54, 92, 16, 0
58, 92, 16, 0
54, 91, 16, 0
58, 91, 16, 0
63, 97, 16, 0
62, 96, 16, 0
63, 96, 16, 0
61, 95, 16, 0
63, 95, 16, 0
60, 94, 16, 0
63, 94, 16, 0
60, 93, 16, 0
61, 93, 16, 0
62, 93, 16, 0
63, 93, 16, 0
64, 93, 16, 0
63, 92, 16, 0
63, 91, 16, 0
67, 95, 16, 0
68, 95, 16, 0
69, 95, 16, 0
70, 95, 16, 0
66, 94, 16, 0
66, 93, 16, 0
66, 92, 16, 0
67, 91, 16, 0
68, 91, 16, 0
69, 91, 16, 0
70, 91, 16, 0
72, 97, 16, 0
72, 96, 16, 0
72, 95, 16, 0
75, 95, 16, 0
72, 94, 16, 0
74, 94, 16, 0
72, 93, 16, 0
73, 93, 16, 0
72, 92, 16, 0
74, 92, 16, 0
72, 91, 16, 0
75, 91, 16, 0
78, 95, 16, 0
79, 95, 16, 0
80, 95, 16, 0
81, 95, 16, 0
77, 94, 16, 0
78, 93, 16, 0
79, 93, 16, 0
80, 93, 16, 0
81, 92, 16, 0
77, 91, 16, 0
78, 91, 16, 0
79, 91, 16, 0
80, 91, 16, 0
83, 98, 16, 0
84, 98, 16, 0
85, 97, 16, 0
85, 96, 16, 0
85, 95, 16, 0
86, 95, 16, 0
85, 94, 16, 0
86, 94, 16, 0
85, 93, 16, 0
85, 92, 16, 0
83, 91, 16, 0
84, 91, 16, 0
-10, 80, -2, 5
-10, 80, -1, 5
-10, 80, 0, 5
-10, 80, 1, 5
-10, 80, 2, 5
-10, 80, 3, 5
-10, 80, 4, 5
-10, 80, 5, 5
-10, 80, 6, 5
-10, 80, 7, 5
-10, 80, 8, 5
-10, 80, 9, 5
-10, 80, 10, 5
-10, 80, 11, 5
-10, 80, 12, 5
-10, 80, 13, 5
-10, 80, 14, 5
-10, 80, 15, 5
-10, 80, 16, 5
-10, 80, 17, 5
-10, 80, 18, 5
-10, 81, -2, 5
-10, 81, -1, 5
-10, 81, 0, 5
-10, 81, 1, 5
-10, 81, 2, 5
-10, 81, 3, 5
-10, 81, 4, 5
-10, 81, 5, 5
-10, 81, 6, 5
-10, 81, 7, 5
-10, 81, 8, 5
-10, 81, 9, 5
-10, 81, 10, 5
-10, 81, 11, 5
-10, 81, 12, 5
-10, 81, 13, 5
-10, 81, 14, 5
-10, 81, 15, 5
-10, 81, 16, 5
-10, 81, 17, 5
-10, 81, 18, 5
-10, 82, -2, 5
-10, 82, -1, 5
-10, 82, 0, 5
-10, 82, 1, 5
-10, 82, 2, 5
-10, 82, 3, 5
-10, 82, 4, 5
-10, 82, 5, 5
-10, 82, 6, 5
-10, 82, 7, 5
-10, 82, 8, 5
-10, 82, 9, 5
-10, 82, 10, 5
-10, 82, 11, 5
-10, 82, 12, 5
-10, 82, 13, 5
-10, 82, 14, 5
-10, 82, 15, 5
-10, 82, 16, 5
-10, 82, 17, 5
-10, 82, 18, 5
-10, 83, -2, 5
-10, 83, -1, 5
-10, 83, 0, 5
-10, 83, 1, 5
-10, 83, 2, 5
-10, 83, 3, 5
-10, 83, 4, 5
-10, 83, 5, 5
-10, 83, 6, 5
-10, 83, 7, 5
-10, 83, 8, 5
-10, 83, 9, 5
-10, 83, 10, 5
-10, 83, 11, 5
-10, 83, 12, 5
-10, 83, 13, 5
-10, 83, 14, 5
-10, 83, 15, 5
-10, 83, 16, 5
-10, 83, 17, 5
-10, 83, 18, 5
-10, 84, -2, 5
-10, 84, -1, 5
-10, 84, 0, 5
-10, 84, 1, 5
-10, 84, 2, 5
-10, 84, 3, 5
-10, 84, 4, 5
-10, 84, 5, 5
-10, 84, 6, 5
-10, 84, 7, 5
-10, 84, 8, 5
-10, 84, 9, 5
-10, 84, 10, 5
-10, 84, 11, 5
-10, 84, 12, 5
-10, 84, 13, 5
-10, 84, 14, 5
-10, 84, 15, 5
-10, 84, 16, 5
-10, 84, 17, 5
-10, 84, 18, 5
-10, 85, -2, 5
-10, 85, -1, 5
-10, 85, 0, 5
-10, 85, 1, 5
-10, 85, 2, 5
-10, 85, 3, 5
-10, 85, 4, 5
-10, 85, 5, 5
-10, 85, 6, 5
-10, 85, 7, 5
-10, 85, 8, 5
-10, 85, 9, 5
-10, 85, 10, 5
-10, 85, 11, 5
-10, 85, 12, 5
-10, 85, 13, 5
-10, 85, 14, 5
-10, 85, 15, 5
-10, 85, 16, 5
-10, 85, 17, 5
-10, 85, 18, 5
-10, 86, -2, 5
-10, 86, -1, 5
-10, 86, 0, 5
-10, 86, 1, 5
-10, 86, 2, 5
-10, 86, 3, 5
-10, 86, 4, 5
-10, 86, 5, 5
-10, 86, 6, 5
-10, 86, 7, 5
-10, 86, 8, 5
-10, 86, 9, 5
-10, 86, 10, 5
-10, 86, 11, 5
-10, 86, 12, 5
-10, 86, 13, 5
-10, 86, 14, 5
-10, 86, 15, 5
-10, 86, 16, 5
-10, 86, 17, 5
-10, 86, 18, 5
-10, 87, -2, 5
-10, 87, -1, 5
-10, 87, 0, 5
-10, 87, 1, 5
-10, 87, 2, 5
-10, 87, 3, 5
-10, 87, 4, 5
-10, 87, 5, 5
-10, 87, 6, 5
-10, 87, 7, 5
-10, 87, 8, 5
-10, 87, 9, 5
-10, 87, 10, 5
-10, 87, 11, 5
-10, 87, 12, 5
-10, 87, 13, 5
-10, 87, 14, 5
-10, 87, 15, 5
-10, 87, 16, 5
-10, 87, 17, 5
-10, 87, 18, 5
-10, 88, -2, 5
-10, 88, -1, 5
-10, 88, 0, 5
-10, 88, 1, 5
-10, 88, 2, 5
-10, 88, 3, 5
-10, 88, 4, 5
-10, 88, 5, 5
-10, 88, 6, 5
-10, 88, 7, 5
-10, 88, 8, 5
-10, 88, 9, 5
-10, 88, 10, 5
-10, 88, 11, 5
-10, 88, 12, 5
-10, 88, 13, 5
-10, 88, 14, 5
-10, 88, 15, 5
-10, 88, 16, 5
-10, 88, 17, 5
-10, 88, 18, 5
-10, 89, -2, 5
-10, 89, -1, 5
-10, 89, 0, 5
-10, 89, 1, 5
-10, 89, 2, 5
-10, 89, 3, 5
-10, 89, 4, 5
-10, 89, 5, 5
-10, 89, 6, 5
-10, 89, 7, 5
-10, 89, 8, 5
-10, 89, 9, 5
-10, 89, 10, 5
-10, 89, 11, 5
-10, 89, 12, 5
-10, 89, 13, 5
-10, 89, 14, 5
-10, 89, 15, 5
-10, 89, 16, 5
-10, 89, 17, 5
-10, 89, 18, 5
-10, 90, -2, 5
-10, 90, -1, 5
-10, 90, 0, 5
-10, 90, 1, 5
-10, 90, 2, 5
-10, 90, 3, 5
-10, 90, 4, 5
-10, 90, 5, 5
-10, 90, 6, 5
-10, 90, 7, 5
-10, 90, 8, 5
-10, 90, 9, 5
-10, 90, 10, 5
-10, 90, 11, 5
-10, 90, 12, 5
-10, 90, 13, 5
-10, 90, 14, 5
-10, 90, 15, 5
-10, 90, 16, 5
-10, 90, 17, 5
-10, 90, 18, 5
-10, 91, -2, 5
-10, 91, -1, 5
-10, 91, 0, 5
-10, 91, 1, 5
-10, 91, 2, 5
-10, 91, 3, 5
-10, 91, 4, 5
-10, 91, 5, 5
-10, 91, 6, 5
-10, 91, 7, 5
-10, 91, 8, 5
-10, 91, 9, 5
-10, 91, 10, 5
-10, 91, 11, 5
-10, 91, 12, 5
-10, 91, 13, 5
-10, 91, 14, 5
-10, 91, 15, 5
-10, 91, 16, 5
-10, 91, 17, 5
-10, 91, 18, 5
-10, 92, -2, 5
-10, 92, -1, 5
-10, 92, 0, 5
-10, 92, 1, 5
-10, 92, 2, 5
-10, 92, 3, 5
-10, 92, 4, 5
-10, 92, 5, 5
-10, 92, 6, 5
-10, 92, 7, 5
-10, 92, 8, 5
-10, 92, 9, 5
-10, 92, 10, 5
-10, 92, 11, 5
-10, 92, 12, 5
-10, 92, 13, 5
-10, 92, 14, 5
-10, 92, 15, 5
-10, 92, 16, 5
-10, 92, 17, 5
-10, 92, 18, 5
-10, 93, -2, 5
-10, 93, -1, 5
-10, 93, 0, 5
-10, 93, 1, 5
-10, 93, 2, 5
-10, 93, 3, 5
-10, 93, 4, 5
-10, 93, 5, 5
-10, 93, 6, 5
-10, 93, 7, 5
-10, 93, 8, 5
-10, 93, 9, 5
-10, 93, 10, 5
-10, 93, 11, 5
-10, 93, 12, 5
-10, 93, 13, 5
-10, 93, 14, 5
-10, 93, 15, 5
-10, 93, 16, 5
-10, 93, 17, 5
-10, 93, 18, 5
-10, 94, -2, 5
-10, 94, -1, 5
-10, 94, 0, 5
-10, 94, 1, 5
-10, 94, 2, 5
-10, 94, 3, 5
-10, 94, 4, 5
-10, 94, 5, 5
-10, 94, 6, 5
-10, 94, 7, 5
-10, 94, 8, 5
-10, 94, 9, 5
-10, 94, 10, 5
-10, 94, 11, 5
-10, 94, 12, 5
-10, 94, 13, 5
-10, 94, 14, 5
-10, 94, 15, 5
-10, 94, 16, 5
-10, 94, 17, 5
-10, 94, 18, 5
-10, 95, -2, 5
-10, 95, -1, 5
-10, 95, 0, 5
-10, 95, 1, 5
-10, 95, 2, 5
-10, 95, 3, 5
-10, 95, 4, 5
-10, 95, 5, 5
-10, 95, 6, 5
-10, 95, 7, 5
-10, 95, 8, 5
-10, 95, 9, 5
-10, 95, 10, 5
-10, 95, 11, 5
-10, 95, 12, 5
-10, 95, 13, 5
-10, 95, 14, 5
-10, 95, 15, 5
-10, 95, 16, 5
-10, 95, 17, 5
-10, 95, 18, 5
-10, 96, -2, 5
-10, 96, -1, 5
-10, 96, 0, 5
-10, 96, 1, 5
-10, 96, 2, 5
-10, 96, 3, 5
-10, 96, 4, 5
-10, 96, 5, 5
-10, 96, 6, 5
-10, 96, 7, 5
-10, 96, 8, 5
-10, 96, 9, 5
-10, 96, 10, 5
-10, 96, 11, 5
-10, 96, 12, 5
-10, 96, 13, 5
-10, 96, 14, 5
-10, 96, 15, 5
-10, 96, 16, 5
-10, 96, 17, 5
-10, 96, 18, 5
-10, 97, -2, 5
-10, 97, -1, 5
-10, 97, 0, 5
-10, 97, 1, 5
-10, 97, 2, 5
-10, 97, 3, 5
-10, 97, 4, 5
-10, 97, 5, 5
-10, 97, 6, 5
-10, 97, 7, 5
-10, 97, 8, 5
-10, 97, 9, 5
-10, 97, 10, 5
-10, 97, 11, 5
-10, 97, 12, 5
-10, 97, 13, 5
-10, 97, 14, 5
-10, 97, 15, 5
-10, 97, 16, 5
-10, 97, 17, 5
-10, 97, 18, 5
-10, 98, -2, 5
-10, 98, -1, 5
-10, 98, 0, 5
-10, 98, 1, 5
-10, 98, 2, 5
-10, 98, 3, 5
-10, 98, 4, 5
-10, 98, 5, 5
-10, 98, 6, 5
-10, 98, 7, 5
-10, 98, 8, 5
-10, 98, 9, 5
-10, 98, 10, 5
-10, 98, 11, 5
-10, 98, 12, 5
-10, 98, 13, 5
-10, 98, 14, 5
-10, 98, 15, 5
-10, 98, 16, 5
-10, 98, 17, 5
-10, 98, 18, 5
-10, 99, -2, 5
-10, 99, -1, 5
-10, 99, 0, 5
-10, 99, 1, 5
-10, 99, 2, 5
-10, 99, 3, 5
-10, 99, 4, 5
-10, 99, 5, 5
-10, 99, 6, 5
-10, 99, 7, 5
-10, 99, 8, 5
-10, 99, 9, 5
-10, 99, 10, 5
-10, 99, 11, 5
-10, 99, 12, 5
-10, 99, 13, 5
-10, 99, 14, 5
-10, 99, 15, 5
-10, 99, 16, 5
-10, 99, 17, 5
-10, 99, 18, 5
-10, 100, -2, 5
-10, 100, -1, 5
-10, 100, 0, 5
-10, 100, 1, 5
-10, 100, 2, 5
-10, 100, 3, 5
-10, 100, 4, 5
-10, 100, 5, 5
-10, 100, 6, 5
-10, 100, 7, 5
-10, 100, 8, 5
-10, 100, 9, 5
-10, 100, 10, 5
-10, 100, 11, 5
-10, 100, 12, 5
-10, 100, 13, 5
-10, 100, 14, 5
-10, 100, 15, 5
-10, 100, 16, 5
-10, 100, 17, 5
-10, 100, 18, 5
-10, 101, -2, 5
-10, 101, -1, 5
-10, 101, 0, 5
-10, 101, 1, 5
-10, 101, 2, 5
-10, 101, 3, 5
-10, 101, 4, 5
-10, 101, 5, 5
-10, 101, 6, 5
-10, 101, 7, 5
-10, 101, 8, 5
-10, 101, 9, 5
-10, 101, 10, 5
-10, 101, 11, 5
-10, 101, 12, 5
-10, 101, 13, 5
-10, 101, 14, 5
-10, 101, 15, 5
-10, 101, 16, 5
-10, 101, 17, 5
-10, 101, 18, 5
-10, 102, -2, 5
-10, 102, -1, 5
-10, 102, 0, 5
-10, 102, 1, 5
-10, 102, 2, 5
-10, 102, 3, 5
-10, 102, 4, 5
-10, 102, 5, 5
-10, 102, 6, 5
-10, 102, 7, 5
-10, 102, 8, 5
-10, 102, 9, 5
-10, 102, 10, 5
-10, 102, 11, 5
-10, 102, 12, 5
-10, 102, 13, 5
-10, 102, 14, 5
-10, 102, 15, 5
-10, 102, 16, 5
-10, 102, 17, 5
-10, 102, 18, 5
-10, 103, -2, 5
-10, 103, -1, 5
-10, 103, 0, 5
-10, 103, 1, 5
-10, 103, 2, 5
-10, 103, 3, 5
-10, 103, 4, 5
-10, 103, 5, 5
-10, 103, 6, 5
-10, 103, 7, 5
-10, 103, 8, 5
-10, 103, 9, 5
-10, 103, 10, 5
-10, 103, 11, 5
-10, 103, 12, 5
-10, 103, 13, 5
-10, 103, 14, 5
-10, 103, 15, 5
-10, 103, 16, 5
-10, 103, 17, 5
-10, 103, 18, 5
-10, 104, -2, 5
-10, 104, -1, 5
-10, 104, 0, 5
-10, 104, 1, 5
-10, 104, 2, 5
-10, 104, 3, 5
-10, 104, 4, 5
-10, 104, 5, 5
-10, 104, 6, 5
-10, 104, 7, 5
-10, 104, 8, 5
-10, 104, 9, 5
-10, 104, 10, 5
-10, 104, 11, 5
-10, 104, 12, 5
-10, 104, 13, 5
-10, 104, 14, 5
-10, 104, 15, 5
-10, 104, 16, 5
-10, 104, 17, 5
-10, 104, 18, 5
-10, 105, -2, 5
-10, 105, -1, 5
-10, 105, 0, 5
-10, 105, 1, 5
-10, 105, 2, 5
-10, 105, 3, 5
-10, 105, 4, 5
-10, 105, 5, 5
-10, 105, 6, 5
-10, 105, 7, 5
-10, 105, 8, 5
-10, 105, 9, 5
-10, 105, 10, 5
-10, 105, 11, 5
-10, 105, 12, 5
-10, 105, 13, 5
-10, 105, 14, 5
-10, 105, 15, 5
-10, 105, 16, 5
-10, 105, 17, 5
-10, 105, 18, 5
-10, 106, -2, 5
-10, 106, -1, 5
-10, 106, 0, 5
-10, 106, 1, 5
-10, 106, 2, 5
-10, 106, 3, 5
-10, 106, 4, 5
-10, 106, 5, 5
-10, 106, 6, 5
-10, 106, 7, 5
-10, 106, 8, 5
-10, 106, 9, 5
-10, 106, 10, 5
-10, 106, 11, 5
-10, 106, 12, 5
-10, 106, 13, 5
-10, 106, 14, 5
-10, 106, 15, 5
-10, 106, 16, 5
-10, 106, 17, 5
-10, 106, 18, 5
-10, 107, -2, 5
-10, 107, -1, 5
-10, 107, 0, 5
-10, 107, 1, 5
-10, 107, 2, 5
-10, 107, 3, 5
-10, 107, 4, 5
-10, 107, 5, 5
-10, 107, 6, 5
-10, 107, 7, 5
-10, 107, 8, 5
-10, 107, 9, 5
-10, 107, 10, 5
-10, 107, 11, 5
-10, 107, 12, 5
-10, 107, 13, 5
-10, 107, 14, 5
-10, 107, 15, 5
-10, 107, 16, 5
-10, 107, 17, 5
-10, 107, 18, 5
-10, 108, -2, 5
-10, 108, -1, 5
-10, 108, 0, 5
-10, 108, 1, 5
-10, 108, 2, 5
-10, 108, 3, 5
-10, 108, 4, 5
-10, 108, 5, 5
-10, 108, 6, 5
-10, 108, 7, 5
-10, 108, 8, 5
-10, 108, 9, 5
-10, 108, 10, 5
-10, 108, 11, 5
-10, 108, 12, 5
-10, 108, 13, 5
-10, 108, 14, 5
-10, 108, 15, 5
-10, 108, 16, 5
-10, 108, 17, 5
-10, 108, 18, 5
-9, 80, -2, 5
-9, 80, -1, 5
-9, 80, 0, 5
-9, 80, 1, 5
-9, 80, 2, 5
-9, 80, 3, 5
-9, 80, 4, 5
-9, 80, 5, 5
-9, 80, 6, 5
-9, 80, 7, 5
-9, 80, 8, 5
-9, 80, 9, 5
-9, 80, 10, 5
-9, 80, 11, 5
-9, 80, 12, 5
-9, 80, 13, 5
-9, 80, 14, 5
-9, 80, 15, 5
-9, 80, 16, 5
-9, 80, 17, 5
-9, 80, 18, 5
-9, 81, -2, 5
-9, 81, 18, 5
-9, 82, -2, 5
-9, 82, 18, 5
-9, 83, -2, 5
-9, 83, 18, 5
-9, 84, -2, 5
-9, 84, 18, 5
-9, 85, -2, 5
-9, 85, 18, 5
-9, 86, -2, 5
-9, 86, 18, 5
-9, 87, -2, 5
-9, 87, 18, 5
-9, 88, -2, 5
-9, 88, 18, 5
-9, 89, -2, 5
-9, 89, 18, 5
-9, 90, -2, 5
-9, 90, 18, 5
-9, 91, -2, 5
-9, 91, 18, 5
-9, 92, -2, 5
-9, 92, 18, 5
-9, 93, -2, 5
-9, 93, 18, 5
-9, 94, -2, 5
-9, 94, 18, 5
-9, 95, -2, 5
-9, 95, 18, 5
-9, 96, -2, 5
-9, 96, 18, 5
-9, 97, -2, 5
-9, 97, 18, 5
-9, 98, -2, 5
-9, 98, 18, 5
-9, 99, -2, 5
-9, 99, 18, 5
-9, 100, -2, 5
-9, 100, 18, 5
-9, 101, -2, 5
-9, 101, 18, 5
-9, 102, -2, 5
-9, 102, 18, 5
-9, 103, -2, 5
-9, 103, 18, 5
-9, 104, -2, 5
-9, 104, 18, 5
-9, 105, -2, 5
-9, 105, 18, 5
-9, 106, -2, 5
-9, 106, 18, 5
-9, 107, -2, 5
-9, 107, 18, 5
-9, 108, -2, 5
-9, 108, -1, 5
-9, 108, 0, 5
-9, 108, 1, 5
-9, 108, 2, 5
-9, 108, 3, 5
-9, 108, 4, 5
-9, 108, 5, 5
-9, 108, 6, 5
-9, 108, 7, 5
-9, 108, 8, 5
-9, 108, 9, 5
-9, 108, 10, 5
-9, 108, 11, 5
-9, 108, 12, 5
-9, 108, 13, 5
-9, 108, 14, 5
-9, 108, 15, 5
-9, 108, 16, 5
-9, 108, 17, 5
-9, 108, 18, 5
-8, 80, -2, 5
-8, 80, -1, 5
-8, 80, 0, 5
-8, 80, 1, 5
-8, 80, 2, 5
-8, 80, 3, 5
-8, 80, 4, 5
-8, 80, 5, 5
-8, 80, 6, 5
-8, 80, 7, 5
-8, 80, 8, 5
-8, 80, 9, 5
-8, 80, 10, 5
-8, 80, 11, 5
-8, 80, 12, 5
-8, 80, 13, 5
-8, 80, 14, 5
-8, 80, 15, 5
-8, 80, 16, 5
-8, 80, 17, 5
-8, 80, 18, 5
-8, 81, -2, 5
-8, 81, 18, 5
-8, 82, -2, 5
-8, 82, 18, 5
-8, 83, -2, 5
-8, 83, 18, 5
-8, 84, -2, 5
-8, 84, 18, 5
-8, 85, -2, 5
-8, 85, 18, 5
-8, 86, -2, 5
-8, 86, 18, 5
-8, 87, -2, 5
-8, 87, 18, 5
-8, 88, -2, 5
-8, 88, 18, 5
-8, 89, -2, 5
-8, 89, 18, 5
-8, 90, -2, 5
-8, 90, 18, 5
-8, 91, -2, 5
-8, 91, 18, 5
-8, 92, -2, 5
-8, 92, 18, 5
-8, 93, -2, 5
-8, 93, 18, 5
-8, 94, -2, 5
-8, 94, 18, 5
-8, 95, -2, 5
-8, 95, 18, 5
-8, 96, -2, 5
-8, 96, 18, 5
-8, 97, -2, 5
-8, 97, 18, 5
-8, 98, -2, 5
-8, 98, 18, 5
-8, 99, -2, 5
-8, 99, 18, 5
-8, 100, -2, 5
-8, 100, 18, 5
-8, 101, -2, 5
-8, 101, 18, 5
-8, 102, -2, 5
-8, 102, 18, 5
-8, 103, -2, 5
-8, 103, 18, 5
-8, 104, -2, 5
-8, 104, 18, 5
-8, 105, -2, 5
-8, 105, 18, 5
-8, 106, -2, 5
-8, 106, 18, 5
-8, 107, -2, 5
-8, 107, 18, 5
-8, 108, -2, 5
-8, 108, -1, 5
-8, 108, 0, 5
-8, 108, 1, 5
-8, 108, 2, 5
-8, 108, 3, 5
-8, 108, 4, 5
-8, 108, 5, 5
-8, 108, 6, 5
-8, 108, 7, 5
-8, 108, 8, 5
-8, 108, 9, 5
-8, 108, 10, 5
-8, 108, 11, 5
-8, 108, 12, 5
-8, 108, 13, 5
-8, 108, 14, 5
-8, 108, 15, 5
-8, 108, 16, 5
-8, 108, 17, 5
-8, 108, 18, 5
-7, 80, -2, 5
-7, 80, -1, 5
-7, 80, 0, 5
-7, 80, 1, 5
-7, 80, 2, 5
-7, 80, 3, 5
-7, 80, 4, 5
-7, 80, 5, 5
-7, 80, 6, 5
-7, 80, 7, 5
-7, 80, 8, 5
-7, 80, 9, 5
-7, 80, 10, 5
-7, 80, 11, 5
-7, 80, 12, 5
-7, 80, 13, 5
-7, 80, 14, 5
-7, 80, 15, 5
-7, 80, 16, 5
-7, 80, 17, 5
-7, 80, 18, 5
-7, 81, -2, 5
-7, 81, 18, 5
-7, 82, -2, 5
-7, 82, 18, 5
-7, 83, -2, 5
-7, 83, 18, 5
-7, 84, -2, 5
-7, 84, 18, 5
-7, 85, -2, 5
-7, 85, 18, 5
-7, 86, -2, 5
-7, 86, 18, 5
-7, 87, -2, 5
-7, 87, 18, 5
-7, 88, -2, 5
-7, 88, 18, 5
-7, 89, -2, 5
-7, 89, 18, 5
-7, 90, -2, 5
-7, 90, 18, 5
-7, 91, -2, 5
-7, 91, 18, 5
-7, 92, -2, 5
-7, 92, 18, 5
-7, 93, -2, 5
-7, 93, 18, 5
-7, 94, -2, 5
-7, 94, 18, 5
-7, 95, -2, 5
-7, 95, 18, 5
-7, 96, -2, 5
-7, 96, 18, 5
-7, 97, -2, 5
-7, 97, 18, 5
-7, 98, -2, 5
-7, 98, 18, 5
-7, 99, -2, 5
-7, 99, 18, 5
-7, 100, -2, 5
-7, 100, 18, 5
-7, 101, -2, 5
-7, 101, 18, 5
-7, 102, -2, 5
-7, 102, 18, 5
-7, 103, -2, 5
-7, 103, 18, 5
-7, 104, -2, 5
-7, 104, 18, 5
-7, 105, -2, 5
-7, 105, 18, 5
-7, 106, -2, 5
-7, 106, 18, 5
-7, 107, -2, 5
-7, 107, 18, 5
-7, 108, -2, 5
-7, 108, -1, 5
-7, 108, 0, 5
-7, 108, 1, 5
-7, 108, 2, 5
-7, 108, 3, 5
-7, 108, 4, 5
-7, 108, 5, 5
-7, 108, 6, 5
-7, 108, 7, 5
-7, 108, 8, 5
-7, 108, 9, 5
-7, 108, 10, 5
-7, 108, 11, 5
-7, 108, 12, 5
-7, 108, 13, 5
-7, 108, 14, 5
-7, 108, 15, 5
-7, 108, 16, 5
-7, 108, 17, 5
-7, 108, 18, 5
-6, 80, -2, 5
-6, 80, -1, 5
-6, 80, 0, 5
-6, 80, 1, 5
-6, 80, 2, 5
-6, 80, 3, 5
-6, 80, 4, 5
-6, 80, 5, 5
-6, 80, 6, 5
-6, 80, 7, 5
-6, 80, 8, 5
-6, 80, 9, 5
-6, 80, 10, 5
-6, 80, 11, 5
-6, 80, 12, 5
-6, 80, 13, 5
-6, 80, 14, 5
-6, 80, 15, 5
-6, 80, 16, 5
-6, 80, 17, 5
-6, 80, 18, 5
-6, 81, -2, 5
-6, 81, 18, 5
-6, 82, -2, 5
-6, 82, 18, 5
-6, 83, -2, 5
-6, 83, 18, 5
-6, 84, -2, 5
-6, 84, 18, 5
-6, 85, -2, 5
-6, 85, 18, 5
-6, 86, -2, 5
-6, 86, 18, 5
-6, 87, -2, 5
-6, 87, 18, 5
-6, 88, -2, 5
-6, 88, 18, 5
-6, 89, -2, 5
-6, 89, 18, 5
-6, 90, -2, 5
-6, 90, 18, 5
-6, 91, -2, 5
-6, 91, 18, 5
-6, 92, -2, 5
-6, 92, 18, 5
-6, 93, -2, 5
-6, 93, 18, 5
-6, 94, -2, 5
-6, 94, 18, 5
-6, 95, -2, 5
-6, 95, 18, 5
-6, 96, -2, 5
-6, 96, 18, 5
-6, 97, -2, 5
-6, 97, 18, 5
-6, 98, -2, 5
-6, 98, 18, 5
-6, 99, -2, 5
-6, 99, 18, 5
-6, 100, -2, 5
-6, 100, 18, 5
-6, 101, -2, 5
-6, 101, 18, 5
-6, 102, -2, 5
-6, 102, 18, 5
-6, 103, -2, 5
-6, 103, 18, 5
-6, 104, -2, 5
-6, 104, 18, 5
-6, 105, -2, 5
-6, 105, 18, 5
-6, 106, -2, 5
-6, 106, 18, 5
-6, 107, -2, 5
-6, 107, 18, 5
-6, 108, -2, 5
-6, 108, -1, 5
-6, 108, 0, 5
-6, 108, 1, 5
-6, 108, 2, 5
-6, 108, 3, 5
-6, 108, 4, 5
-6, 108, 5, 5
-6, 108, 6, 5
-6, 108, 7, 5
-6, 108, 8, 5
-6, 108, 9, 5
-6, 108, 10, 5
-6, 108, 11, 5
-6, 108, 12, 5
-6, 108, 13, 5
-6, 108, 14, 5
-6, 108, 15, 5
